dim0,dim1,dim2,dim3,dim4,geo,year,value
A,TO_EMP,INAC,M,PC,LU,2006,6.3
A,TO_EMP,INAC,M,PC,LV,2006,9.3
A,TO_EMP,INAC,M,PC,ME,2006,
A,TO_EMP,INAC,M,PC,MK,2006,
A,TO_EMP,INAC,M,PC,MT,2006,6.7
A,TO_EMP,INAC,M,PC,NL,2006,12.7
A,TO_EMP,INAC,M,PC,NO,2006,21.1
A,TO_EMP,INAC,M,PC,PL,2006,7.2
A,TO_EMP,INAC,M,PC,PT,2006,7.4
A,TO_EMP,INAC,M,PC,RO,2006,5.4
A,TO_EMP,INAC,M,PC,RS,2006,
A,TO_EMP,INAC,M,PC,SE,2006,17.2
A,TO_EMP,INAC,M,PC,SI,2006,
A,TO_EMP,INAC,M,PC,SK,2006,6.2
A,TO_EMP,INAC,M,PC,TR,2006,
A,TO_EMP,INAC,M,PC,UK,2006,20.6
A,TO_EMP,INAC,T,PC,AL,2006,
A,TO_EMP,INAC,T,PC,AT,2006,11.7
A,TO_EMP,INAC,T,PC,BE,2006,7.3
A,TO_EMP,INAC,T,PC,BG,2006,6.5
A,TO_EMP,INAC,T,PC,CH,2006,
A,TO_EMP,INAC,T,PC,CY,2006,6.6
A,TO_EMP,INAC,T,PC,CZ,2006,6.6
A,TO_EMP,INAC,T,PC,DE,2006,13.1
A,TO_EMP,INAC,T,PC,DK,2006,14.4
A,TO_EMP,INAC,T,PC,EA,2006,9.0
A,TO_EMP,INAC,T,PC,EA18,2006,9.0
A,TO_EMP,INAC,T,PC,EA19,2006,9.0
A,TO_EMP,INAC,T,PC,EA20,2006,
A,TO_EMP,INAC,T,PC,EE,2006,10.9
A,TO_EMP,INAC,T,PC,EL,2006,6.0
A,TO_EMP,INAC,T,PC,ES,2006,6.9
A,TO_EMP,INAC,T,PC,EU,2006,9.7
A,TO_EMP,INAC,T,PC,EU27_2007,2006,9.7
A,TO_EMP,INAC,T,PC,EU27_2020,2006,8.4
A,TO_EMP,INAC,T,PC,EU28,2006,9.7
A,TO_EMP,INAC,T,PC,FI,2006,18.2
A,TO_EMP,INAC,T,PC,FR,2006,7.8
A,TO_EMP,INAC,T,PC,HR,2006,4.6
A,TO_EMP,INAC,T,PC,HU,2006,8.5
A,TO_EMP,INAC,T,PC,IE,2006,7.6
A,TO_EMP,INAC,T,PC,IS,2006,24.7
A,TO_EMP,INAC,T,PC,IT,2006,7.7
A,TO_EMP,INAC,T,PC,LT,2006,7.9
A,TO_EMP,INAC,T,PC,LU,2006,8.7
A,TO_EMP,INAC,T,PC,LV,2006,11.4
A,TO_EMP,INAC,T,PC,ME,2006,
A,TO_EMP,INAC,T,PC,MK,2006,
A,TO_EMP,INAC,T,PC,MT,2006,6.6
A,TO_EMP,INAC,T,PC,NL,2006,10.0
A,TO_EMP,INAC,T,PC,NO,2006,18.8
A,TO_EMP,INAC,T,PC,PL,2006,6.6
A,TO_EMP,INAC,T,PC,PT,2006,7.0
A,TO_EMP,INAC,T,PC,RO,2006,4.9
A,TO_EMP,INAC,T,PC,RS,2006,
A,TO_EMP,INAC,T,PC,SE,2006,18.1
A,TO_EMP,INAC,T,PC,SI,2006,
A,TO_EMP,INAC,T,PC,SK,2006,6.5
A,TO_EMP,INAC,T,PC,TR,2006,
A,TO_EMP,INAC,T,PC,UK,2006,19.9
A,TO_EMP,UNE,F,PC,AL,2006,
A,TO_EMP,UNE,F,PC,AT,2006,30.3
A,TO_EMP,UNE,F,PC,BE,2006,21.3
A,TO_EMP,UNE,F,PC,BG,2006,25.3
A,TO_EMP,UNE,F,PC,CH,2006,
A,TO_EMP,UNE,F,PC,CY,2006,36.8
A,TO_EMP,UNE,F,PC,CZ,2006,26.2
A,TO_EMP,UNE,F,PC,DE,2006,23.4
A,TO_EMP,UNE,F,PC,DK,2006,30.1
A,TO_EMP,UNE,F,PC,EA,2006,24.6
A,TO_EMP,UNE,F,PC,EA18,2006,24.8
A,TO_EMP,UNE,F,PC,EA19,2006,24.8
A,TO_EMP,UNE,F,PC,EA20,2006,
A,TO_EMP,UNE,F,PC,EE,2006,53.5
A,TO_EMP,UNE,F,PC,EL,2006,16.1
A,TO_EMP,UNE,F,PC,ES,2006,26.2
A,TO_EMP,UNE,F,PC,EU,2006,25.4
A,TO_EMP,UNE,F,PC,EU27_2007,2006,25.6
A,TO_EMP,UNE,F,PC,EU27_2020,2006,25.1
A,TO_EMP,UNE,F,PC,EU28,2006,25.4
A,TO_EMP,UNE,F,PC,FI,2006,20.9
A,TO_EMP,UNE,F,PC,FR,2006,33.3
A,TO_EMP,UNE,F,PC,HR,2006,20.9
A,TO_EMP,UNE,F,PC,HU,2006,33.7
A,TO_EMP,UNE,F,PC,IE,2006,16.6
A,TO_EMP,UNE,F,PC,IS,2006,33.9
A,TO_EMP,UNE,F,PC,IT,2006,16.8
A,TO_EMP,UNE,F,PC,LT,2006,21.3
A,TO_EMP,UNE,F,PC,LU,2006,29.6
A,TO_EMP,UNE,F,PC,LV,2006,38.8
A,TO_EMP,UNE,F,PC,ME,2006,
A,TO_EMP,UNE,F,PC,MK,2006,
A,TO_EMP,UNE,F,PC,MT,2006,23.5
A,TO_EMP,UNE,F,PC,NL,2006,29.8
A,TO_EMP,UNE,F,PC,NO,2006,33.6
A,TO_EMP,UNE,F,PC,PL,2006,24.3
A,TO_EMP,UNE,F,PC,PT,2006,28.2
A,TO_EMP,UNE,F,PC,RO,2006,25.8
A,TO_EMP,UNE,F,PC,RS,2006,
A,TO_EMP,UNE,F,PC,SE,2006,46.1
A,TO_EMP,UNE,F,PC,SI,2006,
A,TO_EMP,UNE,F,PC,SK,2006,23.4
A,TO_EMP,UNE,F,PC,TR,2006,
A,TO_EMP,UNE,F,PC,UK,2006,33.9
A,TO_EMP,UNE,M,PC,AL,2006,
A,TO_EMP,UNE,M,PC,AT,2006,36.7
A,TO_EMP,UNE,M,PC,BE,2006,26.9
A,TO_EMP,UNE,M,PC,BG,2006,24.1
A,TO_EMP,UNE,M,PC,CH,2006,
A,TO_EMP,UNE,M,PC,CY,2006,47.3
A,TO_EMP,UNE,M,PC,CZ,2006,39.7
A,TO_EMP,UNE,M,PC,DE,2006,24.7
A,TO_EMP,UNE,M,PC,DK,2006,59.8
A,TO_EMP,UNE,M,PC,EA,2006,28.4
A,TO_EMP,UNE,M,PC,EA18,2006,28.5
A,TO_EMP,UNE,M,PC,EA19,2006,28.6
A,TO_EMP,UNE,M,PC,EA20,2006,
A,TO_EMP,UNE,M,PC,EE,2006,44.7
A,TO_EMP,UNE,M,PC,EL,2006,27.0
A,TO_EMP,UNE,M,PC,ES,2006,29.0
A,TO_EMP,UNE,M,PC,EU,2006,30.5
A,TO_EMP,UNE,M,PC,EU27_2007,2006,30.7
A,TO_EMP,UNE,M,PC,EU27_2020,2006,29.7
A,TO_EMP,UNE,M,PC,EU28,2006,30.5
A,TO_EMP,UNE,M,PC,FI,2006,31.7
A,TO_EMP,UNE,M,PC,FR,2006,38.0
A,TO_EMP,UNE,M,PC,HR,2006,21.3
A,TO_EMP,UNE,M,PC,HU,2006,37.8
A,TO_EMP,UNE,M,PC,IE,2006,21.0
A,TO_EMP,UNE,M,PC,IS,2006,37.4
A,TO_EMP,UNE,M,PC,IT,2006,21.8
A,TO_EMP,UNE,M,PC,LT,2006,30.2
A,TO_EMP,UNE,M,PC,LU,2006,42.0
A,TO_EMP,UNE,M,PC,LV,2006,37.2
A,TO_EMP,UNE,M,PC,ME,2006,
A,TO_EMP,UNE,M,PC,MK,2006,
A,TO_EMP,UNE,M,PC,MT,2006,29.2
A,TO_EMP,UNE,M,PC,NL,2006,36.8
A,TO_EMP,UNE,M,PC,NO,2006,34.7
A,TO_EMP,UNE,M,PC,PL,2006,36.0
A,TO_EMP,UNE,M,PC,PT,2006,28.5
A,TO_EMP,UNE,M,PC,RO,2006,34.2
A,TO_EMP,UNE,M,PC,RS,2006,
A,TO_EMP,UNE,M,PC,SE,2006,39.4
A,TO_EMP,UNE,M,PC,SI,2006,
A,TO_EMP,UNE,M,PC,SK,2006,26.9
A,TO_EMP,UNE,M,PC,TR,2006,
A,TO_EMP,UNE,M,PC,UK,2006,40.6
A,TO_EMP,UNE,T,PC,AL,2006,
A,TO_EMP,UNE,T,PC,AT,2006,34.0
A,TO_EMP,UNE,T,PC,BE,2006,24.1
A,TO_EMP,UNE,T,PC,BG,2006,24.6
A,TO_EMP,UNE,T,PC,CH,2006,
A,TO_EMP,UNE,T,PC,CY,2006,42.6
A,TO_EMP,UNE,T,PC,CZ,2006,32.8
A,TO_EMP,UNE,T,PC,DE,2006,24.0
A,TO_EMP,UNE,T,PC,DK,2006,45.5
A,TO_EMP,UNE,T,PC,EA,2006,26.6
A,TO_EMP,UNE,T,PC,EA18,2006,26.8
A,TO_EMP,UNE,T,PC,EA19,2006,26.8
A,TO_EMP,UNE,T,PC,EA20,2006,
A,TO_EMP,UNE,T,PC,EE,2006,48.1
A,TO_EMP,UNE,T,PC,EL,2006,22.2
A,TO_EMP,UNE,T,PC,ES,2006,27.7
A,TO_EMP,UNE,T,PC,EU,2006,28.2
A,TO_EMP,UNE,T,PC,EU27_2007,2006,28.3
A,TO_EMP,UNE,T,PC,EU27_2020,2006,27.5
A,TO_EMP,UNE,T,PC,EU28,2006,28.2
A,TO_EMP,UNE,T,PC,FI,2006,27.8
A,TO_EMP,UNE,T,PC,FR,2006,35.9
A,TO_EMP,UNE,T,PC,HR,2006,21.1
A,TO_EMP,UNE,T,PC,HU,2006,36.0
A,TO_EMP,UNE,T,PC,IE,2006,20.0
A,TO_EMP,UNE,T,PC,IS,2006,35.7
A,TO_EMP,UNE,T,PC,IT,2006,19.3
A,TO_EMP,UNE,T,PC,LT,2006,26.6
A,TO_EMP,UNE,T,PC,LU,2006,36.2
A,TO_EMP,UNE,T,PC,LV,2006,37.9
A,TO_EMP,UNE,T,PC,ME,2006,
A,TO_EMP,UNE,T,PC,MK,2006,
A,TO_EMP,UNE,T,PC,MT,2006,27.7
A,TO_EMP,UNE,T,PC,NL,2006,33.9
A,TO_EMP,UNE,T,PC,NO,2006,34.3
A,TO_EMP,UNE,T,PC,PL,2006,30.2
A,TO_EMP,UNE,T,PC,PT,2006,28.3
A,TO_EMP,UNE,T,PC,RO,2006,31.6
A,TO_EMP,UNE,T,PC,RS,2006,
A,TO_EMP,UNE,T,PC,SE,2006,42.5
A,TO_EMP,UNE,T,PC,SI,2006,
A,TO_EMP,UNE,T,PC,SK,2006,25.3
A,TO_EMP,UNE,T,PC,TR,2006,
A,TO_EMP,UNE,T,PC,UK,2006,38.4
A,TO_FT,EMP,F,PC,AL,2006,
A,TO_FT,EMP,F,PC,AT,2006,55.2
A,TO_FT,EMP,F,PC,BE,2006,52.9
A,TO_FT,EMP,F,PC,BG,2006,88.5
A,TO_FT,EMP,F,PC,CH,2006,
A,TO_FT,EMP,F,PC,CY,2006,84.3
A,TO_FT,EMP,F,PC,CZ,2006,87.8
A,TO_FT,EMP,F,PC,DE,2006,49.9
A,TO_FT,EMP,F,PC,DK,2006,75.2
A,TO_FT,EMP,F,PC,EA,2006,60.7
A,TO_FT,EMP,F,PC,EA18,2006,60.9
A,TO_FT,EMP,F,PC,EA19,2006,61.2
A,TO_FT,EMP,F,PC,EA20,2006,
A,TO_FT,EMP,F,PC,EE,2006,84.6
A,TO_FT,EMP,F,PC,EL,2006,68.0
A,TO_FT,EMP,F,PC,ES,2006,71.3
A,TO_FT,EMP,F,PC,EU,2006,64.8
A,TO_FT,EMP,F,PC,EU27_2007,2006,64.5
A,TO_FT,EMP,F,PC,EU27_2020,2006,66.5
A,TO_FT,EMP,F,PC,EU28,2006,64.8
A,TO_FT,EMP,F,PC,FI,2006,77.5
A,TO_FT,EMP,F,PC,FR,2006,65.6
A,TO_FT,EMP,F,PC,HR,2006,87.6
A,TO_FT,EMP,F,PC,HU,2006,86.5
A,TO_FT,EMP,F,PC,IE,2006,54.2
A,TO_FT,EMP,F,PC,IS,2006,70.8
A,TO_FT,EMP,F,PC,IT,2006,63.4
A,TO_FT,EMP,F,PC,LT,2006,87.3
A,TO_FT,EMP,F,PC,LU,2006,54.5
A,TO_FT,EMP,F,PC,LV,2006,83.0
A,TO_FT,EMP,F,PC,ME,2006,
A,TO_FT,EMP,F,PC,MK,2006,
A,TO_FT,EMP,F,PC,MT,2006,80.1
A,TO_FT,EMP,F,PC,NL,2006,28.2
A,TO_FT,EMP,F,PC,NO,2006,73.8
A,TO_FT,EMP,F,PC,PL,2006,82.7
A,TO_FT,EMP,F,PC,PT,2006,81.9
A,TO_FT,EMP,F,PC,RO,2006,87.1
A,TO_FT,EMP,F,PC,RS,2006,
A,TO_FT,EMP,F,PC,SE,2006,61.4
A,TO_FT,EMP,F,PC,SI,2006,
A,TO_FT,EMP,F,PC,SK,2006,91.3
A,TO_FT,EMP,F,PC,TR,2006,
A,TO_FT,EMP,F,PC,UK,2006,54.1
A,TO_FT,EMP,M,PC,AL,2006,
A,TO_FT,EMP,M,PC,AT,2006,87.4
A,TO_FT,EMP,M,PC,BE,2006,86.4
A,TO_FT,EMP,M,PC,BG,2006,88.6
A,TO_FT,EMP,M,PC,CH,2006,
A,TO_FT,EMP,M,PC,CY,2006,89.1
A,TO_FT,EMP,M,PC,CZ,2006,94.6
A,TO_FT,EMP,M,PC,DE,2006,88.9
A,TO_FT,EMP,M,PC,DK,2006,82.6
A,TO_FT,EMP,M,PC,EA,2006,86.8
A,TO_FT,EMP,M,PC,EA18,2006,86.8
A,TO_FT,EMP,M,PC,EA19,2006,86.8
A,TO_FT,EMP,M,PC,EA20,2006,
A,TO_FT,EMP,M,PC,EE,2006,90.4
A,TO_FT,EMP,M,PC,EL,2006,80.8
A,TO_FT,EMP,M,PC,ES,2006,84.8
A,TO_FT,EMP,M,PC,EU,2006,87.6
A,TO_FT,EMP,M,PC,EU27_2007,2006,87.5
A,TO_FT,EMP,M,PC,EU27_2020,2006,87.6
A,TO_FT,EMP,M,PC,EU28,2006,87.6
A,TO_FT,EMP,M,PC,FI,2006,86.7
A,TO_FT,EMP,M,PC,FR,2006,88.7
A,TO_FT,EMP,M,PC,HR,2006,88.5
A,TO_FT,EMP,M,PC,HU,2006,89.4
A,TO_FT,EMP,M,PC,IE,2006,75.8
A,TO_FT,EMP,M,PC,IS,2006,87.9
A,TO_FT,EMP,M,PC,IT,2006,85.0
A,TO_FT,EMP,M,PC,LT,2006,89.4
A,TO_FT,EMP,M,PC,LU,2006,92.3
A,TO_FT,EMP,M,PC,LV,2006,85.0
A,TO_FT,EMP,M,PC,ME,2006,
A,TO_FT,EMP,M,PC,MK,2006,
A,TO_FT,EMP,M,PC,MT,2006,93.7
A,TO_FT,EMP,M,PC,NL,2006,80.0
A,TO_FT,EMP,M,PC,NO,2006,90.9
A,TO_FT,EMP,M,PC,PL,2006,91.0
A,TO_FT,EMP,M,PC,PT,2006,89.5
A,TO_FT,EMP,M,PC,RO,2006,89.8
A,TO_FT,EMP,M,PC,RS,2006,
A,TO_FT,EMP,M,PC,SE,2006,88.9
A,TO_FT,EMP,M,PC,SI,2006,
A,TO_FT,EMP,M,PC,SK,2006,93.6
A,TO_FT,EMP,M,PC,TR,2006,
A,TO_FT,EMP,M,PC,UK,2006,87.1
A,TO_FT,EMP,T,PC,AL,2006,
A,TO_FT,EMP,T,PC,AT,2006,73.3
A,TO_FT,EMP,T,PC,BE,2006,70.7
A,TO_FT,EMP,T,PC,BG,2006,88.5
A,TO_FT,EMP,T,PC,CH,2006,
A,TO_FT,EMP,T,PC,CY,2006,86.8
A,TO_FT,EMP,T,PC,CZ,2006,91.6
A,TO_FT,EMP,T,PC,DE,2006,70.2
A,TO_FT,EMP,T,PC,DK,2006,79.1
A,TO_FT,EMP,T,PC,EA,2006,74.8
A,TO_FT,EMP,T,PC,EA18,2006,74.9
A,TO_FT,EMP,T,PC,EA19,2006,75.0
A,TO_FT,EMP,T,PC,EA20,2006,
A,TO_FT,EMP,T,PC,EE,2006,87.2
A,TO_FT,EMP,T,PC,EL,2006,75.4
A,TO_FT,EMP,T,PC,ES,2006,78.8
A,TO_FT,EMP,T,PC,EU,2006,77.0
A,TO_FT,EMP,T,PC,EU27_2007,2006,76.9
A,TO_FT,EMP,T,PC,EU27_2020,2006,77.9
A,TO_FT,EMP,T,PC,EU28,2006,77.0
A,TO_FT,EMP,T,PC,FI,2006,82.2
A,TO_FT,EMP,T,PC,FR,2006,77.3
A,TO_FT,EMP,T,PC,HR,2006,88.1
A,TO_FT,EMP,T,PC,HU,2006,88.0
A,TO_FT,EMP,T,PC,IE,2006,65.6
A,TO_FT,EMP,T,PC,IS,2006,80.0
A,TO_FT,EMP,T,PC,IT,2006,76.3
A,TO_FT,EMP,T,PC,LT,2006,88.3
A,TO_FT,EMP,T,PC,LU,2006,75.7
A,TO_FT,EMP,T,PC,LV,2006,84.0
A,TO_FT,EMP,T,PC,ME,2006,
A,TO_FT,EMP,T,PC,MK,2006,
A,TO_FT,EMP,T,PC,MT,2006,89.0
A,TO_FT,EMP,T,PC,NL,2006,55.9
A,TO_FT,EMP,T,PC,NO,2006,83.3
A,TO_FT,EMP,T,PC,PL,2006,87.1
A,TO_FT,EMP,T,PC,PT,2006,85.9
A,TO_FT,EMP,T,PC,RO,2006,88.6
A,TO_FT,EMP,T,PC,RS,2006,
A,TO_FT,EMP,T,PC,SE,2006,75.1
A,TO_FT,EMP,T,PC,SI,2006,
A,TO_FT,EMP,T,PC,SK,2006,92.5
A,TO_FT,EMP,T,PC,TR,2006,
A,TO_FT,EMP,T,PC,UK,2006,71.2
A,TO_FT,EMP_FT,F,PC,AL,2006,
A,TO_FT,EMP_FT,F,PC,AT,2006,85.5
A,TO_FT,EMP_FT,F,PC,BE,2006,85.3
A,TO_FT,EMP_FT,F,PC,BG,2006,90.7
A,TO_FT,EMP_FT,F,PC,CH,2006,
A,TO_FT,EMP_FT,F,PC,CY,2006,93.1
A,TO_FT,EMP_FT,F,PC,CZ,2006,91.5
A,TO_FT,EMP_FT,F,PC,DE,2006,83.5
A,TO_FT,EMP_FT,F,PC,DK,2006,85.7
A,TO_FT,EMP_FT,F,PC,EA,2006,84.0
A,TO_FT,EMP_FT,F,PC,EA18,2006,84.0
A,TO_FT,EMP_FT,F,PC,EA19,2006,84.1
A,TO_FT,EMP_FT,F,PC,EA20,2006,
A,TO_FT,EMP_FT,F,PC,EE,2006,89.9
A,TO_FT,EMP_FT,F,PC,EL,2006,79.0
A,TO_FT,EMP_FT,F,PC,ES,2006,82.1
A,TO_FT,EMP_FT,F,PC,EU,2006,85.3
A,TO_FT,EMP_FT,F,PC,EU27_2007,2006,85.3
A,TO_FT,EMP_FT,F,PC,EU27_2020,2006,86.0
A,TO_FT,EMP_FT,F,PC,EU28,2006,85.3
A,TO_FT,EMP_FT,F,PC,FI,2006,84.9
A,TO_FT,EMP_FT,F,PC,FR,2006,89.8
A,TO_FT,EMP_FT,F,PC,HR,2006,89.0
A,TO_FT,EMP_FT,F,PC,HU,2006,90.0
A,TO_FT,EMP_FT,F,PC,IE,2006,82.1
A,TO_FT,EMP_FT,F,PC,IS,2006,85.2
A,TO_FT,EMP_FT,F,PC,IT,2006,76.2
A,TO_FT,EMP_FT,F,PC,LT,2006,91.4
A,TO_FT,EMP_FT,F,PC,LU,2006,86.6
A,TO_FT,EMP_FT,F,PC,LV,2006,86.1
A,TO_FT,EMP_FT,F,PC,ME,2006,
A,TO_FT,EMP_FT,F,PC,MK,2006,
A,TO_FT,EMP_FT,F,PC,MT,2006,93.8
A,TO_FT,EMP_FT,F,PC,NL,2006,83.8
A,TO_FT,EMP_FT,F,PC,NO,2006,86.9
A,TO_FT,EMP_FT,F,PC,PL,2006,89.9
A,TO_FT,EMP_FT,F,PC,PT,2006,89.0
A,TO_FT,EMP_FT,F,PC,RO,2006,94.5
A,TO_FT,EMP_FT,F,PC,RS,2006,
A,TO_FT,EMP_FT,F,PC,SE,2006,85.4
A,TO_FT,EMP_FT,F,PC,SI,2006,90.8
A,TO_FT,EMP_FT,F,PC,SK,2006,94.0
A,TO_FT,EMP_FT,F,PC,TR,2006,
A,TO_FT,EMP_FT,F,PC,UK,2006,80.5
A,TO_FT,EMP_FT,M,PC,AL,2006,
A,TO_FT,EMP_FT,M,PC,AT,2006,91.3
A,TO_FT,EMP_FT,M,PC,BE,2006,92.4
A,TO_FT,EMP_FT,M,PC,BG,2006,90.9
A,TO_FT,EMP_FT,M,PC,CH,2006,
A,TO_FT,EMP_FT,M,PC,CY,2006,92.7
A,TO_FT,EMP_FT,M,PC,CZ,2006,95.8
A,TO_FT,EMP_FT,M,PC,DE,2006,92.2
A,TO_FT,EMP_FT,M,PC,DK,2006,90.3
A,TO_FT,EMP_FT,M,PC,EA,2006,90.3
A,TO_FT,EMP_FT,M,PC,EA18,2006,90.3
A,TO_FT,EMP_FT,M,PC,EA19,2006,90.3
A,TO_FT,EMP_FT,M,PC,EA20,2006,
A,TO_FT,EMP_FT,M,PC,EE,2006,92.9
A,TO_FT,EMP_FT,M,PC,EL,2006,84.1
A,TO_FT,EMP_FT,M,PC,ES,2006,86.7
A,TO_FT,EMP_FT,M,PC,EU,2006,91.4
A,TO_FT,EMP_FT,M,PC,EU27_2007,2006,91.4
A,TO_FT,EMP_FT,M,PC,EU27_2020,2006,91.2
A,TO_FT,EMP_FT,M,PC,EU28,2006,91.4
A,TO_FT,EMP_FT,M,PC,FI,2006,90.6
A,TO_FT,EMP_FT,M,PC,FR,2006,93.9
A,TO_FT,EMP_FT,M,PC,HR,2006,88.9
A,TO_FT,EMP_FT,M,PC,HU,2006,91.4
A,TO_FT,EMP_FT,M,PC,IE,2006,85.6
A,TO_FT,EMP_FT,M,PC,IS,2006,91.4
A,TO_FT,EMP_FT,M,PC,IT,2006,86.8
A,TO_FT,EMP_FT,M,PC,LT,2006,92.3
A,TO_FT,EMP_FT,M,PC,LU,2006,94.1
A,TO_FT,EMP_FT,M,PC,LV,2006,86.8
A,TO_FT,EMP_FT,M,PC,ME,2006,
A,TO_FT,EMP_FT,M,PC,MK,2006,
A,TO_FT,EMP_FT,M,PC,MT,2006,95.5
A,TO_FT,EMP_FT,M,PC,NL,2006,92.9
A,TO_FT,EMP_FT,M,PC,NO,2006,93.8
A,TO_FT,EMP_FT,M,PC,PL,2006,94.5
A,TO_FT,EMP_FT,M,PC,PT,2006,91.5
A,TO_FT,EMP_FT,M,PC,RO,2006,95.7
A,TO_FT,EMP_FT,M,PC,RS,2006,
A,TO_FT,EMP_FT,M,PC,SE,2006,93.6
A,TO_FT,EMP_FT,M,PC,SI,2006,92.2
A,TO_FT,EMP_FT,M,PC,SK,2006,94.5
A,TO_FT,EMP_FT,M,PC,TR,2006,
A,TO_FT,EMP_FT,M,PC,UK,2006,92.7
A,TO_FT,EMP_FT,T,PC,AL,2006,
A,TO_FT,EMP_FT,T,PC,AT,2006,89.4
A,TO_FT,EMP_FT,T,PC,BE,2006,89.9
A,TO_FT,EMP_FT,T,PC,BG,2006,90.8
A,TO_FT,EMP_FT,T,PC,CH,2006,
A,TO_FT,EMP_FT,T,PC,CY,2006,92.9
A,TO_FT,EMP_FT,T,PC,CZ,2006,94.0
A,TO_FT,EMP_FT,T,PC,DE,2006,89.1
A,TO_FT,EMP_FT,T,PC,DK,2006,88.3
A,TO_FT,EMP_FT,T,PC,EA,2006,87.9
A,TO_FT,EMP_FT,T,PC,EA18,2006,87.9
A,TO_FT,EMP_FT,T,PC,EA19,2006,87.9
A,TO_FT,EMP_FT,T,PC,EA20,2006,
A,TO_FT,EMP_FT,T,PC,EE,2006,91.3
A,TO_FT,EMP_FT,T,PC,EL,2006,82.1
A,TO_FT,EMP_FT,T,PC,ES,2006,84.8
A,TO_FT,EMP_FT,T,PC,EU,2006,89.0
A,TO_FT,EMP_FT,T,PC,EU27_2007,2006,89.0
A,TO_FT,EMP_FT,T,PC,EU27_2020,2006,89.1
A,TO_FT,EMP_FT,T,PC,EU28,2006,89.0
A,TO_FT,EMP_FT,T,PC,FI,2006,87.9
A,TO_FT,EMP_FT,T,PC,FR,2006,92.2
A,TO_FT,EMP_FT,T,PC,HR,2006,89.0
A,TO_FT,EMP_FT,T,PC,HU,2006,90.7
A,TO_FT,EMP_FT,T,PC,IE,2006,84.3
A,TO_FT,EMP_FT,T,PC,IS,2006,88.8
A,TO_FT,EMP_FT,T,PC,IT,2006,83.0
A,TO_FT,EMP_FT,T,PC,LT,2006,91.8
A,TO_FT,EMP_FT,T,PC,LU,2006,91.7
A,TO_FT,EMP_FT,T,PC,LV,2006,86.5
A,TO_FT,EMP_FT,T,PC,ME,2006,
A,TO_FT,EMP_FT,T,PC,MK,2006,
A,TO_FT,EMP_FT,T,PC,MT,2006,95.0
A,TO_FT,EMP_FT,T,PC,NL,2006,90.7
A,TO_FT,EMP_FT,T,PC,NO,2006,91.0
A,TO_FT,EMP_FT,T,PC,PL,2006,92.4
A,TO_FT,EMP_FT,T,PC,PT,2006,90.3
A,TO_FT,EMP_FT,T,PC,RO,2006,95.2
A,TO_FT,EMP_FT,T,PC,RS,2006,
A,TO_FT,EMP_FT,T,PC,SE,2006,90.1
A,TO_FT,EMP_FT,T,PC,SI,2006,91.6
A,TO_FT,EMP_FT,T,PC,SK,2006,94.2
A,TO_FT,EMP_FT,T,PC,TR,2006,
A,TO_FT,EMP_FT,T,PC,UK,2006,88.1
A,TO_FT,EMP_PT,F,PC,AL,2006,
A,TO_FT,EMP_PT,F,PC,AT,2006,11.8
A,TO_FT,EMP_PT,F,PC,BE,2006,10.4
A,TO_FT,EMP_PT,F,PC,BG,2006,39.0
A,TO_FT,EMP_PT,F,PC,CH,2006,
A,TO_FT,EMP_PT,F,PC,CY,2006,12.5
A,TO_FT,EMP_PT,F,PC,CZ,2006,22.4
A,TO_FT,EMP_PT,F,PC,DE,2006,6.0
A,TO_FT,EMP_PT,F,PC,DK,2006,38.5
A,TO_FT,EMP_PT,F,PC,EA,2006,11.2
A,TO_FT,EMP_PT,F,PC,EA18,2006,11.3
A,TO_FT,EMP_PT,F,PC,EA19,2006,11.4
A,TO_FT,EMP_PT,F,PC,EA20,2006,
A,TO_FT,EMP_PT,F,PC,EE,2006,43.9
A,TO_FT,EMP_PT,F,PC,EL,2006,21.9
A,TO_FT,EMP_PT,F,PC,ES,2006,29.7
A,TO_FT,EMP_PT,F,PC,EU,2006,13.1
A,TO_FT,EMP_PT,F,PC,EU27_2007,2006,13.1
A,TO_FT,EMP_PT,F,PC,EU27_2020,2006,12.9
A,TO_FT,EMP_PT,F,PC,EU28,2006,13.1
A,TO_FT,EMP_PT,F,PC,FI,2006,28.7
A,TO_FT,EMP_PT,F,PC,FR,2006,9.9
A,TO_FT,EMP_PT,F,PC,HR,2006,21.9
A,TO_FT,EMP_PT,F,PC,HU,2006,46.4
A,TO_FT,EMP_PT,F,PC,IE,2006,16.3
A,TO_FT,EMP_PT,F,PC,IS,2006,21.6
A,TO_FT,EMP_PT,F,PC,IT,2006,18.6
A,TO_FT,EMP_PT,F,PC,LT,2006,27.5
A,TO_FT,EMP_PT,F,PC,LU,2006,7.9
A,TO_FT,EMP_PT,F,PC,LV,2006,49.9
A,TO_FT,EMP_PT,F,PC,ME,2006,
A,TO_FT,EMP_PT,F,PC,MK,2006,
A,TO_FT,EMP_PT,F,PC,MT,2006,21.1
A,TO_FT,EMP_PT,F,PC,NL,2006,4.1
A,TO_FT,EMP_PT,F,PC,NO,2006,23.0
A,TO_FT,EMP_PT,F,PC,PL,2006,22.1
A,TO_FT,EMP_PT,F,PC,PT,2006,21.5
A,TO_FT,EMP_PT,F,PC,RO,2006,32.3
A,TO_FT,EMP_PT,F,PC,RS,2006,
